id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCLANPO25N000000098,장소,관광지,10252130,명도암휴양목장,,,60513,일반관광지,5011011600108480512,제주특별자치도,제주시,봉개동,,848-49,5011011600,5011062000,,,,126.6104295,33.4649576,다나173973,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000099,장소,관광지,10252131,목포구등대,,,60513,일반관광지,4682043028106959872,전라남도,해남군,화원면,매월리,696-1,4682043028,4682043000,468204682169,매봉길,582,126.2973776,34.762215,나라899415,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000100,장소,관광지,10252134,가천해변,,,60513,일반관광지,4884035023107829760,경상남도,남해군,남면,홍현리,783,4884035023,4884035000,,,,127.8960577,34.7261006,라라362369,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000101,장소,관광지,10252135,강동화암주상절리,,,60513,일반관광지,3120011800100049920,울산광역시,북구,산하동,,5,3120011800,3120054000,312004316389,화암길,37,129.4430271,35.6345895,마마759393,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000102,장소,관광지,10252139,강화영상단지,,,60513,일반관광지,2871031022100140032,인천광역시,강화군,선원면,연리,14-21,2871031022,2871031000,,,,126.517384,37.7032338,다사133675,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000103,장소,관광지,10252141,목화공원,,,60513,일반관광지,4672039031106570240,전라남도,곡성군,겸면,칠봉리,657-58,4672039031,4672039000,,,,127.1728289,35.2516698,다라702951,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000104,장소,관광지,10252142,고군산군도,,,60513,일반관광지,,전북특별자치도,군산시,옥도면,선유도리,,5213039024,5213039000,,,,126.4212836,35.814317,다마025580,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000105,장소,관광지,10252143,한류월드,,,60513,일반관광지,4128510400118839808,경기도,고양시일산동구,장항동,,1884,4128510400,4128558000,,,,126.7504719,37.6598716,다사338625,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000106,장소,관광지,10252144,괴시전통마을,,,60513,일반관광지,4777036031101070336,경상북도,영덕군,영해면,괴시리,107-6,4777036031,4777036000,,,,129.4150888,36.5421809,마바714399,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000107,장소,관광지,10252145,구례관광특구,,,60513,일반관광지,4673033021100909568,전라남도,구례군,토지면,구산리,91-2,4673033021,4673033000,,,,127.5286997,35.2003003,라라026894,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000108,장소,관광지,10252146,구례산수유마을,,,60513,일반관광지,4673037026104909824,전라남도,구례군,산동면,좌사리,491,4673037026,4673037000,,,,127.4744031,35.3151654,다마976021,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000109,장소,관광지,10252149,무주구천동관광특구,,,60513,일반관광지,5273032030104160256,전북특별자치도,무주군,설천면,삼공리,416-7,5273032030,5273032000,,,,127.7765242,35.9003276,라마249671,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000110,장소,관광지,10252151,굼부리,,,60513,일반관광지,5013032023105300480,제주특별자치도,서귀포시,표선면,성읍리,530-6,5013032023,5013032000,501303349238,중산간동로,4585,126.8049982,33.3884872,다나353887,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000111,장소,관광지,10252153,해브펀캠핑어라운드,,,60520,캠핑장,4148031021100890112,경기도,파주시,월롱면,위전리,89-1,4148031021,4148031000,414803206016,도감로,130,126.8001616,37.7916386,다사383771,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000112,장소,관광지,10252154,금강하구둑관광지,,,60514,유명관광지,4477031033100709888,충청남도,서천군,마서면,도삼리,71-2,4477031033,4477031000,,,,126.7361694,36.02021,다마311806,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000113,장소,관광지,10252156,금산세계인삼엑스포,,,60513,일반관광지,4471025021106780160,충청남도,금산군,금산읍,신대리,678,4471025021,4471025000,447103257042,인삼광장로,19,127.5004563,36.0984447,라마000890,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000114,장소,관광지,10252159,급치산전망대,,,60513,일반관광지,4690035032201050112,전라남도,진도군,지산면,가학리,산105,4690035032,4690035000,,,,126.1016056,34.4102978,나라714027,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000115,장소,관광지,10252163,남해금산단풍,,,60513,일반관광지,4884032022202609664,경상남도,남해군,상주면,상주리,산261-1,4884032022,4884032000,488402343003,남해대로,918-13,127.9847168,34.7402583,라라443385,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000116,장소,관광지,10252165,다리안관광지,,,60513,일반관광지,4380025034103799808,충청북도,단양군,단양읍,천동리,380-16,4380025034,4380025000,438004544313,소백산등산길,12,128.4198585,36.9646981,라바818855,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000117,장소,관광지,10252167,대게원조마을,,,60513,일반관광지,4777035032104890368,경상북도,영덕군,축산면,축산리,489,4777035032,4777035000,,,,129.4417261,36.495887,마바739348,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000118,장소,관광지,10252171,지례예술촌,,,60513,일반관광지,4717040028111819776,경상북도,안동시,임동면,박곡리,1182-1,4717040028,4717040000,471704722091,지례예술촌길,427,128.950867,36.509994,마바299356,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000119,장소,관광지,10252175,영광송이도,,,60513,일반관광지,4687025623108939776,전라남도,영광군,홍농읍,계마리,894-24,4687025623,4687025600,468704694005,계마길,39-9,126.4068943,35.3936378,다마007114,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000120,장소,관광지,10252176,영덕풍력단지입구,,,60513,일반관광지,4777025034200059904,경상북도,영덕군,영덕읍,대탄리,산6,4777025034,4777025000,,,,129.4335747,36.4284905,마바733273,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000121,장소,관광지,10252178,영산호관광지,,,60513,일반관광지,4683025330101189632,전라남도,영암군,삼호읍,나불리,119,4683025330,4683025300,,,,126.4599747,34.7786679,다라048431,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000122,장소,관광지,10252182,외고산옹기마을,,,60513,일반관광지,3171025630105010176,울산광역시,울주군,온양읍,고산리,501-18,3171025630,3171025600,317104319772,외고산3길,36,129.2796049,35.4348865,마마615169,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000123,장소,관광지,10252183,용문산관광단지,,,60513,일반관광지,4183040033105189888,경기도,양평군,용문면,신점리,519-2,4183040033,4183040000,,,,127.5816298,37.546808,라사072497,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000124,장소,관광지,10252185,몽골문화촌,,,60513,일반관광지,4136034024102539776,경기도,남양주시,수동면,내방리,254,4136034024,4136034000,413603197032,비룡로,1635,127.2756071,37.7577334,다사802731,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000125,장소,관광지,10252186,방조어부림,,,60513,일반관광지,4884033026100389888,경상남도,남해군,삼동면,물건리,39-3,4884033026,4884033000,488404829180,동부대로1030번길,59,128.0519085,34.8001983,라라504452,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000126,장소,관광지,10252187,발구덕,,,60513,일반관광지,5177032022106319872,강원특별자치도,정선군,남면,무릉리,632,5177032022,5177032000,517703229008,무릉1로,128,128.7735781,37.2465065,마사129171,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000127,장소,관광지,10252188,밤골유원지,,,60513,일반관광지,4183037023108980224,경기도,양평군,청운면,비룡리,898,4183037023,4183037000,,,,127.6865986,37.530073,라사164478,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000128,장소,관광지,10252190,백수해안도로,,,60513,일반관광지,4687025321108349952,전라남도,영광군,백수읍,대신리,835-6,4687025321,4687025300,,,,126.3867973,35.3404058,나마988055,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000129,장소,관광지,10252195,비석거리,,,60513,일반관광지,5183025026100950016,강원특별자치도,양양군,양양읍,청곡리,95-3,5183025026,5183025000,,,,128.6271507,38.0900101,라아988105,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000130,장소,관광지,10252196,사명대사유적지,,,60513,일반관광지,4827038040103060480,경상남도,밀양시,무안면,고라리,306,4827038040,4827038000,482703336027,사명대사생가로,681,128.6033676,35.4983852,마마000230,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000131,장소,관광지,10252197,사자바위휴양지,,,60513,일반관광지,4677044023100350464,전라남도,고흥군,영남면,남열리,35-2,4677044023,4677044000,,,,127.4924739,34.5905344,다라993218,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000132,장소,관광지,10252200,산지등대,,,60513,일반관광지,5011010700103400448,제주특별자치도,제주시,건입동,,340-2,5011010700,5011059000,501104847795,사라봉동길,108-1,126.5455974,33.5214258,다다113036,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000133,장소,관광지,10252202,망향의광장,,,60513,일반관광지,5272034026111750144,전북특별자치도,진안군,상전면,용평리,1175-7,5272034026,5272034000,527203274057,진무로,2395-18,127.4977934,35.8767101,다마998644,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000134,장소,관광지,10252204,상주예술촌,,,60513,일반관광지,4725032530104999936,경상북도,상주시,사벌국면,매호리,500,4725032530,4725032500,472503018108,상풍로,983,128.254863,36.4926281,라바676330,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000135,장소,관광지,10252206,서귀포잠수함,,,60513,일반관광지,5013010600107070464,제주특별자치도,서귀포시,서홍동,,707-5,5013010600,5013054000,501303350030,남성중로,40,126.5586954,33.2394267,다나123724,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000136,장소,관광지,10252207,선녀바위,,,60513,일반관광지,2811014900106780160,인천광역시,중구,을왕동,,678-131,2811014900,2811063000,281103149020,선녀바위로,68-2,126.3791635,37.4379919,다사008382,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000137,장소,관광지,10252214,성보예술촌,,,60513,일반관광지,4728033023100229632,경상북도,문경시,호계면,호계리,23,4728033023,4728033000,472803018039,상무로,377,128.194536,36.6456488,라바620499,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000138,장소,관광지,10252216,송대말등대,,,60513,일반관광지,4713025025105829888,경상북도,경주시,감포읍,오류리,583-3,4713025025,4713025000,471303305002,감포로,226-19,129.511361,35.8073,마마817586,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000139,장소,관광지,10252217,송호관광지,,,60513,일반관광지,4374039025102989824,충청북도,영동군,양산면,송호리,299,4374039025,4374039000,,,,127.6742814,36.1304887,라마156926,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000140,장소,관광지,10252219,수동관광단지,,,60513,일반관광지,4136034023200280064,경기도,남양주시,수동면,수산리,산28-13,4136034023,4136034000,,,,127.2721338,37.7511312,다사799724,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000141,장소,관광지,10252221,수망관광지구,,,60513,일반관광지,5013025324200960000,제주특별자치도,서귀포시,남원읍,수망리,산96,5013025324,5013025300,,,,126.6998199,33.3520579,다나255847,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000142,장소,관광지,10252222,수승대관광지,,,60513,일반관광지,4888035028107410432,경상남도,거창군,위천면,황산리,741-1,4888035028,4888035000,488804841496,은하리길,32-17,127.8334278,35.7602083,라마301515,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000143,장소,관광지,10252232,천수만관광센터,,,60513,일반관광지,4480037026104679936,충청남도,홍성군,서부면,어사리,468-9,4480037026,4480037000,,,,126.4705123,36.5573814,다바078404,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000144,장소,관광지,10252233,추령장승촌,,,60513,일반관광지,5277037021107210240,전북특별자치도,순창군,복흥면,서마리,721-1,5277037021,5277037000,,,,126.9274185,35.4778095,다마480203,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000145,장소,관광지,10252236,충주호,,,60513,일반관광지,4313012100111710208,충청북도,충주시,종민동,,1171-5,4313012100,4313040000,,,,128.0009815,36.9937923,라바445884,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000146,장소,관광지,10252240,탐진강유원지,,,60513,일반관광지,4681031030106500096,전라남도,강진군,군동면,석교리,650,4681031030,4681031000,,,,126.810715,34.6355811,다라368270,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000147,장소,관광지,10252242,태안모래언덕,,,60513,일반관광지,4482535025112099840,충청남도,태안군,원북면,신두리,1210-3,4482535025,4482535000,,,,126.1852696,36.8370269,나바827717,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000148,장소,관광지,10252244,펀치볼마을,,,60519,정보화마을,5180034021100220416,강원특별자치도,양구군,해안면,현리,22-5,5180034021,5180034000,,,,128.1408708,38.2880191,라아560321,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000149,장소,관광지,10252245,용유도해변,,,60513,일반관광지,2811014900101790208,인천광역시,중구,을왕동,,179-331,2811014900,2811063000,,,,126.3977361,37.4452837,다사024390,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000150,장소,관광지,10252247,용인농촌테마파크,,,60513,일반관광지,4146134022108709888,경기도,용인시처인구,원삼면,사암리,871-3,4146134022,4146134000,414613203025,농촌파크로,80-1,127.2970616,37.1720817,다사819081,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000151,장소,관광지,10252252,운조루,,,60513,일반관광지,4673033025101030400,전라남도,구례군,토지면,오미리,103,4673033025,4673033000,467304664250,운조루길,59,127.5154363,35.2061621,라라014900,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000152,장소,관광지,10252255,힐링캠프,,,60513,일반관광지,4148035023100760064,경기도,파주시,광탄면,마장리,76-2,4148035023,4148035000,414803012032,보광로,875,126.8848179,37.7726707,다사458749,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000153,장소,관광지,10252257,도자기마을,,,60513,일반관광지,4150011100200300032,경기도,이천시,사음동,,산30-1,4150011100,4150053000,415004421067,경충대로2993번길,49,127.4120053,37.29307,다사922215,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000154,장소,관광지,10252260,인량전통마을,,,60513,일반관광지,4777038034104359936,경상북도,영덕군,창수면,인량리,436-4,4777038034,4777038000,477704754298,인량5길,45-26,129.3668442,36.5530057,마바670410,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000155,장소,관광지,10252261,자연생활의집,,,60513,일반관광지,4833032023102329856,경상남도,양산시,원동면,내포리,233,4833032023,4833032000,483303338014,늘밭로,425-28,128.9615417,35.4075065,마마327134,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000156,장소,관광지,10252264,자연체험골,,,60513,일반관광지,5013025031105810432,제주특별자치도,서귀포시,대정읍,무릉리,581-1,5013025031,5013025000,501304850804,중산간서로2881번길,35-8,126.2366922,33.273194,나나823764,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000157,장소,관광지,10252265,장계관광단지,,,60513,일반관광지,4373033028100469760,충청북도,옥천군,안내면,장계리,47,4373033028,4373033000,437304526335,장계1길,58,127.6375396,36.376647,라바123199,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000000158,장소,관광지,10252267,장성호관광지,,,60513,일반관광지,4688040031102709760,전라남도,장성군,북하면,쌍웅리,271-1,4688040031,4688040000,,,,126.8509589,35.4159833,다마410135,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
